,kind,etag,id,status,htmlLink,created,updated,summary,creator,organizer,start,end,recurringEventId,originalStartTime,iCalUID,sequence,reminders,location,description,visibility
232,calendar#event,"""3150695758371000""",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c_20191108T040000Z,confirmed,https://www.google.com/calendar/event?eid=XzhvcjQ2ZHBoODhzazJiOWg4ZDJqOGI5azZjczQ4YmEyNjhwMzZiYTI2b3BqMmM5ajZsMGowYzlrNmNfMjAxOTExMDhUMDQwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-12-03T04:37:59.000Z,2019-12-03T04:37:59.208Z,ML - Investments - news2roi - tf,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-08T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-08T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c,"{'dateTime': '2019-11-08T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",F6C71B9A-1CE4-438D-B223-B631135A0143,6,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
233,calendar#event,"""3146322857818000""",_84okcdhn8p23eba18csj0b9k68pk6ba260q3ab9j8opj0hhj6oqjgc9h8g,confirmed,https://www.google.com/calendar/event?eid=Xzg0b2tjZGhuOHAyM2ViYTE4Y3NqMGI5azY4cGs2YmEyNjBxM2FiOWo4b3BqMGhoajZvcWpnYzloOGcgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-11-07T21:17:07.000Z,2019-11-07T21:17:08.974Z,Daniel - wedding video,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-08T06:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-08T07:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,A1F67FD7-AC90-423C-B045-3F30F365811D,1,{'useDefault': False},,,
234,calendar#event,"""3137253442986000""",_88pjagq66op3cb9o610k2b9k8h0k2b9o88oj8b9i88pk2c9g74qjge1j60_20191111T043000Z,confirmed,https://www.google.com/calendar/event?eid=Xzg4cGphZ3E2Nm9wM2NiOW82MTBrMmI5azhoMGsyYjlvODhvajhiOWk4OHBrMmM5Zzc0cWpnZTFqNjBfMjAxOTExMTFUMDQzMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-06-10T14:23:01.000Z,2019-12-23T04:54:21.872Z,What to do,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-11T05:30:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-11T07:30:00+01:00', 'timeZone': 'America/Los_Angeles'}",_88pjagq66op3cb9o610k2b9k8h0k2b9o88oj8b9i88pk2c9g74qjge1j60,"{'dateTime': '2019-11-11T05:30:00+01:00', 'timeZone': 'America/Los_Angeles'}",B35CF626-80AA-4DAA-8B14-2B3A10958830,2,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 0}, {'method': 'popup', 'minutes': 10}]}",,,
235,calendar#event,"""3146873153489000""",_68o32e9h64oj2l1g64q34d1kb8mj8e1k6ss34d9h7106cp9o60t30ehg78o3ke1pckt3ccj6cot6cpb56ct34c1n70imat3860,confirmed,https://www.google.com/calendar/event?eid=XzY4bzMyZTloNjRvajJsMWc2NHEzNGQxa2I4bWo4ZTFrNnNzMzRkOWg3MTA2Y3A5bzYwdDMwZWhnNzhvM2tlMXBja3QzY2NqNmNvdDZjcGI1NmN0MzRjMW43MGltYXQzODYwIGhqYzgwc2g4ZzYwaTUyNHBlZ2I3cGlpNnFjQGc,2019-11-11T01:42:56.000Z,2019-11-11T01:42:56.789Z,Intro to Economic Cycles and How Smart Real Estate Investors Can Leverage Them,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-12T03:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-12T04:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,20191111T014244Z-484782518@fe80:0:0:0:89e:62ff:fee3:2078%eth0,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 10}]}",https://zoom.us/w/484782518?tk=AntYK0z6VmAeiZEAMMb4JJ2edkI8tPwj4fS8rYuF8Gw.DQEAAAAAHOUxthYyUFZnYXhJX1F4LUM4VmRhUHl3cHpRAA&uuid=WN_35sz7xHJRcmBnqOBbBDGQQ,"Join from a PC, Mac, iPad, iPhone or Android device:
    Please click this URL to join. https://zoom.us/w/484782518?tk=AntYK0z6VmAeiZEAMMb4JJ2edkI8tPwj4fS8rYuF8Gw.DQEAAAAAHOUxthYyUFZnYXhJX1F4LUM4VmRhUHl3cHpRAA&uuid=WN_35sz7xHJRcmBnqOBbBDGQQ

Or join by phone:
    Dial(for higher quality, dial a number based on your current location):
        US: +1 669 900 6833  or +1 929 436 2866 
    Webinar ID: 484 782 518
    International numbers available: https://zoom.us/u/acRGr0fw8O

",
236,calendar#event,"""3150695758371000""",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c_20191112T040000Z,confirmed,https://www.google.com/calendar/event?eid=XzhvcjQ2ZHBoODhzazJiOWg4ZDJqOGI5azZjczQ4YmEyNjhwMzZiYTI2b3BqMmM5ajZsMGowYzlrNmNfMjAxOTExMTJUMDQwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-12-03T04:37:59.000Z,2019-12-03T04:37:59.208Z,ML - Investments - news2roi - tf,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-12T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-12T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c,"{'dateTime': '2019-11-12T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",F6C71B9A-1CE4-438D-B223-B631135A0143,6,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
237,calendar#event,"""3150695758371000""",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c_20191113T040000Z,confirmed,https://www.google.com/calendar/event?eid=XzhvcjQ2ZHBoODhzazJiOWg4ZDJqOGI5azZjczQ4YmEyNjhwMzZiYTI2b3BqMmM5ajZsMGowYzlrNmNfMjAxOTExMTNUMDQwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-12-03T04:37:59.000Z,2019-12-03T04:37:59.208Z,ML - Investments - news2roi - tf,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-13T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-13T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c,"{'dateTime': '2019-11-13T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",F6C71B9A-1CE4-438D-B223-B631135A0143,6,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
238,calendar#event,"""3144971560952000""",_6p1j6gpm850kcb9m6krj8b9k6osjib9p8cpk6b9j690jegpj88q4adhh6g,confirmed,https://www.google.com/calendar/event?eid=XzZwMWo2Z3BtODUwa2NiOW02a3JqOGI5azZvc2ppYjlwOGNwazZiOWo2OTBqZWdwajg4cTRhZGhoNmcgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-10-16T22:42:38.000Z,2019-11-14T04:30:02.025Z,Building Smart Keyboards across the World's Languages,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-14T03:30:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-14T05:30:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,6C3C6AAF-6574-4699-9C3C-32A7C3B4E614,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}, {'method': 'popup', 'minutes': 120}]}","500 Howard St, San Francisco, CA","View in app: meetup://sf-globalization/events/252851041

View in browser: https://www.meetup.com/sf-globalization/events/252851041/",
239,calendar#event,"""3150695758371000""",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c_20191114T040000Z,confirmed,https://www.google.com/calendar/event?eid=XzhvcjQ2ZHBoODhzazJiOWg4ZDJqOGI5azZjczQ4YmEyNjhwMzZiYTI2b3BqMmM5ajZsMGowYzlrNmNfMjAxOTExMTRUMDQwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-12-03T04:37:59.000Z,2019-12-03T04:37:59.208Z,ML - Investments - news2roi - tf,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-14T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-14T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c,"{'dateTime': '2019-11-14T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",F6C71B9A-1CE4-438D-B223-B631135A0143,6,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
240,calendar#event,"""3150695758371000""",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c_20191115T040000Z,confirmed,https://www.google.com/calendar/event?eid=XzhvcjQ2ZHBoODhzazJiOWg4ZDJqOGI5azZjczQ4YmEyNjhwMzZiYTI2b3BqMmM5ajZsMGowYzlrNmNfMjAxOTExMTVUMDQwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-12-03T04:37:59.000Z,2019-12-03T04:37:59.208Z,ML - Investments - news2roi - tf,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-15T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-15T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c,"{'dateTime': '2019-11-15T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",F6C71B9A-1CE4-438D-B223-B631135A0143,6,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
241,calendar#event,"""3147590848164000""",_8co48di388oj4b9j6or4cb9k6kp3gba26134cb9i690k6cpl692k6h1g8o,confirmed,https://www.google.com/calendar/event?eid=XzhjbzQ4ZGkzODhvajRiOWo2b3I0Y2I5azZrcDNnYmEyNjEzNGNiOWk2OTBrNmNwbDY5Mms2aDFnOG8gaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-11-12T16:24:48.000Z,2019-11-17T18:22:40.107Z,סרטון לדניאל,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-17T18:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-17T20:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,C0D6CB12-366F-4528-B0FF-22AC352ECD0F,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
242,calendar#event,"""3137253442986000""",_88pjagq66op3cb9o610k2b9k8h0k2b9o88oj8b9i88pk2c9g74qjge1j60_20191118T043000Z,confirmed,https://www.google.com/calendar/event?eid=Xzg4cGphZ3E2Nm9wM2NiOW82MTBrMmI5azhoMGsyYjlvODhvajhiOWk4OHBrMmM5Zzc0cWpnZTFqNjBfMjAxOTExMThUMDQzMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-06-10T14:23:01.000Z,2019-12-23T04:54:21.872Z,What to do,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-18T05:30:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-18T07:30:00+01:00', 'timeZone': 'America/Los_Angeles'}",_88pjagq66op3cb9o610k2b9k8h0k2b9o88oj8b9i88pk2c9g74qjge1j60,"{'dateTime': '2019-11-18T05:30:00+01:00', 'timeZone': 'America/Los_Angeles'}",B35CF626-80AA-4DAA-8B14-2B3A10958830,2,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 0}, {'method': 'popup', 'minutes': 10}]}",,,
243,calendar#event,"""3150695758371000""",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c_20191119T040000Z,confirmed,https://www.google.com/calendar/event?eid=XzhvcjQ2ZHBoODhzazJiOWg4ZDJqOGI5azZjczQ4YmEyNjhwMzZiYTI2b3BqMmM5ajZsMGowYzlrNmNfMjAxOTExMTlUMDQwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-12-03T04:37:59.000Z,2019-12-03T04:37:59.208Z,ML - Investments - news2roi - tf,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-19T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-19T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c,"{'dateTime': '2019-11-19T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",F6C71B9A-1CE4-438D-B223-B631135A0143,6,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
244,calendar#event,"""3144831259079000""",_8go30dpp650j8ba56oq3ab9k6t0jaba26cp42b9o84p48dhg6ss42d1p68,confirmed,https://www.google.com/calendar/event?eid=XzhnbzMwZHBwNjUwajhiYTU2b3EzYWI5azZ0MGphYmEyNmNwNDJiOW84NHA0OGRoZzZzczQyZDFwNjggaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-10-30T06:07:09.000Z,2019-10-30T06:07:09.565Z,Accelerate and Optimize Machine Learning Models with ONNX,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-20T03:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-20T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,D00791A4-E645-47A5-B32A-8A2D6078A492,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}, {'method': 'popup', 'minutes': 120}]}","1355 Market St, San Francisco, CA","View in app: meetup://San-Francisco-AI-Meetup/events/265919754

View in browser: https://www.meetup.com/San-Francisco-AI-Meetup/events/265919754/",
245,calendar#event,"""3150695758371000""",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c_20191120T040000Z,confirmed,https://www.google.com/calendar/event?eid=XzhvcjQ2ZHBoODhzazJiOWg4ZDJqOGI5azZjczQ4YmEyNjhwMzZiYTI2b3BqMmM5ajZsMGowYzlrNmNfMjAxOTExMjBUMDQwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-12-03T04:37:59.000Z,2019-12-03T04:37:59.208Z,ML - Investments - news2roi - tf,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-20T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-20T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c,"{'dateTime': '2019-11-20T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",F6C71B9A-1CE4-438D-B223-B631135A0143,6,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
246,calendar#event,"""3148466941542000""",_7534cha16h334b9o8oqk6b9k6gqj8b9p8cq3eb9k6cqkce9n6kp36di58c,confirmed,https://www.google.com/calendar/event?eid=Xzc1MzRjaGExNmgzMzRiOW84b3FrNmI5azZncWo4YjlwOGNxM2ViOWs2Y3FrY2U5bjZrcDM2ZGk1OGMgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-11-20T07:04:29.000Z,2019-11-20T07:04:30.800Z,Apply for global entry,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-21T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-21T06:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,9FFEA4F2-8F5C-4454-9C47-435F975236EC,1,{'useDefault': False},,,
247,calendar#event,"""3150695758371000""",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c_20191121T040000Z,confirmed,https://www.google.com/calendar/event?eid=XzhvcjQ2ZHBoODhzazJiOWg4ZDJqOGI5azZjczQ4YmEyNjhwMzZiYTI2b3BqMmM5ajZsMGowYzlrNmNfMjAxOTExMjFUMDQwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-12-03T04:37:59.000Z,2019-12-03T04:37:59.208Z,ML - Investments - news2roi - tf,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-21T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-21T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c,"{'dateTime': '2019-11-21T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",F6C71B9A-1CE4-438D-B223-B631135A0143,6,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
248,calendar#event,"""3148476097774000""",_74r3adq48gpk4ba58l136b9k6cq42ba268qjiba16cs4cchl6h2jgd2488,confirmed,https://www.google.com/calendar/event?eid=Xzc0cjNhZHE0OGdwazRiYTU4bDEzNmI5azZjcTQyYmEyNjhxamliYTE2Y3M0Y2NobDZoMmpnZDI0ODggaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-11-19T15:09:50.000Z,2019-11-21T01:31:46.838Z,Smile world,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-21T18:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-21T19:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,9657DD3B-EEB3-434A-B259-A38F254E84DB,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
249,calendar#event,"""3150695758371000""",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c_20191122T040000Z,confirmed,https://www.google.com/calendar/event?eid=XzhvcjQ2ZHBoODhzazJiOWg4ZDJqOGI5azZjczQ4YmEyNjhwMzZiYTI2b3BqMmM5ajZsMGowYzlrNmNfMjAxOTExMjJUMDQwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-12-03T04:37:59.000Z,2019-12-03T04:37:59.208Z,ML - Investments - news2roi - tf,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-22T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-22T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c,"{'dateTime': '2019-11-22T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",F6C71B9A-1CE4-438D-B223-B631135A0143,6,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
250,calendar#event,"""3149254280630000""",_70q36g9p6d13ab9l892kcb9k70r30b9p68pj8b9k6914agpp6sr3ad1j68,confirmed,https://www.google.com/calendar/event?eid=XzcwcTM2ZzlwNmQxM2FiOWw4OTJrY2I5azcwcjMwYjlwNjhwajhiOWs2OTE0YWdwcDZzcjNhZDFqNjggaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-11-24T20:25:40.000Z,2019-11-24T20:25:40.341Z,‏ישיבה עם גלו,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-24T23:25:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-25T00:25:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,843A93B5-5BEF-4860-9234-42BEC9765432,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
251,calendar#event,"""3137253442986000""",_88pjagq66op3cb9o610k2b9k8h0k2b9o88oj8b9i88pk2c9g74qjge1j60_20191125T043000Z,confirmed,https://www.google.com/calendar/event?eid=Xzg4cGphZ3E2Nm9wM2NiOW82MTBrMmI5azhoMGsyYjlvODhvajhiOWk4OHBrMmM5Zzc0cWpnZTFqNjBfMjAxOTExMjVUMDQzMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-06-10T14:23:01.000Z,2019-12-23T04:54:21.872Z,What to do,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-25T05:30:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-25T07:30:00+01:00', 'timeZone': 'America/Los_Angeles'}",_88pjagq66op3cb9o610k2b9k8h0k2b9o88oj8b9i88pk2c9g74qjge1j60,"{'dateTime': '2019-11-25T05:30:00+01:00', 'timeZone': 'America/Los_Angeles'}",B35CF626-80AA-4DAA-8B14-2B3A10958830,2,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 0}, {'method': 'popup', 'minutes': 10}]}",,,
252,calendar#event,"""3149303652273000""",_8kq42dq48ko32b9k74ok4b9k8l0k6b9o6oqj4b9o6co38h9p6p232d2464,confirmed,https://www.google.com/calendar/event?eid=XzhrcTQyZHE0OGtvMzJiOWs3NG9rNGI5azhsMGs2YjlvNm9xajRiOW82Y28zOGg5cDZwMjMyZDI0NjQgaGpjODBzaDhnNjBpNTI0cGVnYjdwaWk2cWNAZw,2019-11-25T03:17:06.000Z,2019-11-25T03:17:06.161Z,‏ישיבה עם Hsbc Premier,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-25T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-25T09:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",,,E4A7DE01-491B-4EAC-8652-8304E96D14D1,0,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
253,calendar#event,"""3150695758371000""",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c_20191126T040000Z,confirmed,https://www.google.com/calendar/event?eid=XzhvcjQ2ZHBoODhzazJiOWg4ZDJqOGI5azZjczQ4YmEyNjhwMzZiYTI2b3BqMmM5ajZsMGowYzlrNmNfMjAxOTExMjZUMDQwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-12-03T04:37:59.000Z,2019-12-03T04:37:59.208Z,ML - Investments - news2roi - tf,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-26T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-26T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c,"{'dateTime': '2019-11-26T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",F6C71B9A-1CE4-438D-B223-B631135A0143,6,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
254,calendar#event,"""3150695758371000""",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c_20191127T040000Z,confirmed,https://www.google.com/calendar/event?eid=XzhvcjQ2ZHBoODhzazJiOWg4ZDJqOGI5azZjczQ4YmEyNjhwMzZiYTI2b3BqMmM5ajZsMGowYzlrNmNfMjAxOTExMjdUMDQwMDAwWiBoamM4MHNoOGc2MGk1MjRwZWdiN3BpaTZxY0Bn,2019-12-03T04:37:59.000Z,2019-12-03T04:37:59.208Z,ML - Investments - news2roi - tf,{'email': 'jvalansi@gmail.com'},"{'email': 'hjc80sh8g60i524pegb7pii6qc@group.calendar.google.com', 'displayName': 'Plan', 'self': True}","{'dateTime': '2019-11-27T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}","{'dateTime': '2019-11-27T08:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",_8or46dph88sk2b9h8d2j8b9k6cs48ba268p36ba26opj2c9j6l0j0c9k6c,"{'dateTime': '2019-11-27T05:00:00+01:00', 'timeZone': 'America/Los_Angeles'}",F6C71B9A-1CE4-438D-B223-B631135A0143,6,"{'useDefault': False, 'overrides': [{'method': 'popup', 'minutes': 5}]}",,,
