word,count,freq,log_freq,tfidf,tfiedf
net,3,5.62e-05,-9.78659380106463,-0.3065417918616022,53380.78291814947
feature,3,5.62e-05,-9.78659380106463,-0.3065417918616022,53380.78291814947
together,15,0.000282,-8.17360348702616,-1.8351758834165712,53191.48936170212
population,7,0.000132,-8.932708635377903,-0.7836368883987294,53030.303030303025
meaning,4,7.59e-05,-9.48609387356269,-0.4216698731126642,52700.922266139656
male,4,7.59e-05,-9.48609387356269,-0.4216698731126642,52700.922266139656
loves,2,3.8e-05,-10.177924398237888,-0.19650371939746983,52631.57894736842
too,48,0.000912,-6.999870567889943,-6.857269650125721,52631.57894736842
rome,2,3.8e-05,-10.177924398237888,-0.19650371939746983,52631.57894736842
depends,2,3.8e-05,-10.177924398237888,-0.19650371939746983,52631.57894736842
all,174,0.00331,-5.710807089593166,-30.468548012605982,52567.97583081571
fly,3,5.75e-05,-9.76372561016097,-0.30725976126141263,52173.91304347826
sign,6,0.000115,-9.070578429601024,-0.6614793143091663,52173.91304347826
matters,3,5.75e-05,-9.76372561016097,-0.30725976126141263,52173.91304347826
user,3,5.75e-05,-9.76372561016097,-0.30725976126141263,52173.91304347826
waiting,6,0.000115,-9.070578429601024,-0.6614793143091663,52173.91304347826
links,3,5.75e-05,-9.76372561016097,-0.30725976126141263,52173.91304347826
images,3,5.75e-05,-9.76372561016097,-0.30725976126141263,52173.91304347826
thus,6,0.000115,-9.070578429601024,-0.6614793143091663,52173.91304347826
determined,3,5.75e-05,-9.76372561016097,-0.30725976126141263,52173.91304347826
five,15,0.000288,-8.152550077828328,-1.8399151010177777,52083.33333333333
to,1432,0.0275,-3.5935692743096115,-398.48960481640154,52072.72727272727
service,14,0.000269,-8.220799178362435,-1.7029974454124506,52044.60966542751
i'll,16,0.000309,-8.082169281066529,-1.9796665280795294,51779.93527508091
moment,9,0.000174,-8.656455258749745,-1.0396865380783904,51724.137931034486
services,9,0.000174,-8.656455258749745,-1.0396865380783904,51724.137931034486
details,4,7.76e-05,-9.463943130775101,-0.4226568085550613,51546.39175257732
planning,4,7.76e-05,-9.463943130775101,-0.4226568085550613,51546.39175257732
languages,2,3.89e-05,-10.154516307339874,-0.19695669783447614,51413.88174807198
falls,2,3.89e-05,-10.154516307339874,-0.19695669783447614,51413.88174807198
tools,2,3.89e-05,-10.154516307339874,-0.19695669783447614,51413.88174807198
revenue,2,3.89e-05,-10.154516307339874,-0.19695669783447614,51413.88174807198
depending,2,3.89e-05,-10.154516307339874,-0.19695669783447614,51413.88174807198
nature,6,0.000117,-9.053336623166517,-0.6627390817045998,51282.05128205128
hi,6,0.000117,-9.053336623166517,-0.6627390817045998,51282.05128205128
etc,5,9.77e-05,-9.233608998915537,-0.5415000787435592,51177.072671443195
done,19,0.000372,-7.8966167036911274,-2.406093737729324,51075.268817204305
end,25,0.00049,-7.621105166859602,-3.280364127333208,51020.40816326531
apart,3,5.89e-05,-9.739669467306733,-0.30801866634901076,50933.78607809847
pull,3,5.89e-05,-9.739669467306733,-0.30801866634901076,50933.78607809847
waste,3,5.89e-05,-9.739669467306733,-0.30801866634901076,50933.78607809847
shouldn't,3,5.89e-05,-9.739669467306733,-0.30801866634901076,50933.78607809847
times,18,0.000355,-7.943392768488859,-2.266034240608789,50704.22535211268
just,130,0.00257,-5.9638493800750085,-21.798001880182454,50583.657587548645
finds,2,3.98e-05,-10.131643645673883,-0.19740133683580366,50251.25628140704
replaced,2,3.98e-05,-10.131643645673883,-0.19740133683580366,50251.25628140704
realized,2,3.98e-05,-10.131643645673883,-0.19740133683580366,50251.25628140704
homes,2,3.98e-05,-10.131643645673883,-0.19740133683580366,50251.25628140704
combination,2,3.98e-05,-10.131643645673883,-0.19740133683580366,50251.25628140704
describe,2,3.98e-05,-10.131643645673883,-0.19740133683580366,50251.25628140704
towards,6,0.00012,-9.028018815182229,-0.6645976401721634,50000.0
link,5,0.0001,-9.210340371976182,-0.5428681023790648,50000.0
parts,6,0.00012,-9.028018815182229,-0.6645976401721634,50000.0
complete,6,0.00012,-9.028018815182229,-0.6645976401721634,50000.0
bit,10,0.0002,-8.517193191416238,-1.1740957114930959,50000.0
therefore,6,0.00012,-9.028018815182229,-0.6645976401721634,50000.0
technology,6,0.00012,-9.028018815182229,-0.6645976401721634,50000.0
provides,3,6.03e-05,-9.716178454231134,-0.3087633696861116,49751.24378109453
picture,7,0.000141,-8.866750667586105,-0.789466204975141,49645.39007092198
index,2,4.07e-05,-10.109282465515724,-0.19783797780132265,49140.04914004914
focused,2,4.07e-05,-10.109282465515724,-0.19783797780132265,49140.04914004914
answers,2,4.07e-05,-10.109282465515724,-0.19783797780132265,49140.04914004914
isn't,11,0.000224,-8.403864506109235,-1.308921626711555,49107.142857142855
sometimes,10,0.000204,-8.497390564120058,-1.1768318667409097,49019.60784313726
reason,10,0.000204,-8.497390564120058,-1.1768318667409097,49019.60784313726
video,12,0.000245,-8.314252347419547,-1.443304761338448,48979.5918367347
someone,19,0.000389,-7.851931214345828,-2.419786862789393,48843.18766066838
fast,6,0.000123,-9.003326202591856,-0.6664203723144825,48780.487804878045
not,249,0.00513,-5.272649619799459,-47.22483342435155,48538.01169590643
we,153,0.00316,-5.757183251383316,-26.57549591864002,48417.72151898734
talking,9,0.000186,-8.589763884251074,-1.0477587185488386,48387.09677419355
me,160,0.00331,-5.710807089593166,-28.017055643775617,48338.36858006042
least,13,0.000269,-8.220799178362435,-1.5813547707401328,48327.1375464684
break,7,0.000145,-8.8387768155437,-0.7919647872191927,48275.862068965514
am,29,0.000603,-7.413593361237089,-3.9117332967883254,48092.868988391376
bar,4,8.32e-05,-9.394263210137112,-0.4257917742483201,48076.92307692308
drink,4,8.32e-05,-9.394263210137112,-0.4257917742483201,48076.92307692308
second,21,0.000437,-7.735577362868684,-2.7147294914018287,48054.91990846682
next,23,0.000479,-7.643809960553359,-3.008970672831191,48016.701461377874
slowly,2,4.17e-05,-10.085009429159518,-0.1983141427926934,47961.63069544365
gender,2,4.17e-05,-10.085009429159518,-0.1983141427926934,47961.63069544365
plenty,2,4.17e-05,-10.085009429159518,-0.1983141427926934,47961.63069544365
signal,2,4.17e-05,-10.085009429159518,-0.1983141427926934,47961.63069544365
didn't,20,0.000417,-7.782424336165473,-2.5698932795348353,47961.630695443644
have,239,0.00501,-5.296319363885364,-45.12567758464443,47704.59081836328
effect,6,0.000126,-8.979228651012797,-0.6682088443446911,47619.04761904762
center,6,0.000126,-8.979228651012797,-0.6682088443446911,47619.04761904762
company,16,0.000339,-7.989510450583824,-2.002625830326165,47197.6401179941
a,1079,0.0229,-3.776618368421943,-285.70533073238727,47117.903930131004
names,4,8.51e-05,-9.371683522384945,-0.4268176566617631,47003.52526439483
download,2,4.27e-05,-10.061311637729695,-0.1987812396646223,46838.4074941452
represent,2,4.27e-05,-10.061311637729695,-0.1987812396646223,46838.4074941452
feed,2,4.27e-05,-10.061311637729695,-0.1987812396646223,46838.4074941452
sharing,2,4.27e-05,-10.061311637729695,-0.1987812396646223,46838.4074941452
error,2,4.27e-05,-10.061311637729695,-0.1987812396646223,46838.4074941452
theme,2,4.27e-05,-10.061311637729695,-0.1987812396646223,46838.4074941452
employment,2,4.27e-05,-10.061311637729695,-0.1987812396646223,46838.4074941452
kitchen,2,4.27e-05,-10.061311637729695,-0.1987812396646223,46838.4074941452
morning,10,0.000214,-8.449534542942423,-1.1834971440353033,46728.97196261682
leave,10,0.000214,-8.449534542942423,-1.1834971440353033,46728.97196261682
places,5,0.000107,-9.142681723502369,-0.5468854928140936,46728.97196261682
felt,6,0.000129,-8.955698153602603,-0.6699645183537571,46511.62790697675
throw,3,6.46e-05,-9.647296147175718,-0.3109679597509051,46439.62848297214
progress,3,6.46e-05,-9.647296147175718,-0.3109679597509051,46439.62848297214
shop,3,6.46e-05,-9.647296147175718,-0.3109679597509051,46439.62848297214
map,3,6.46e-05,-9.647296147175718,-0.3109679597509051,46439.62848297214
rate,7,0.000151,-8.79823072114935,-0.7956145072637468,46357.61589403973
list,9,0.000195,-8.542510999400527,-1.0535543940922731,46153.846153846156
active,4,8.71e-05,-9.348453674105818,-0.4278782501837237,45924.22502870264
literature,2,4.37e-05,-10.03816245586273,-0.19923965255532516,45766.59038901602
i.e,2,4.37e-05,-10.03816245586273,-0.19923965255532516,45766.59038901602
whether,10,0.000219,-8.426438828147774,-1.1867409476226047,45662.100456621
level,12,0.000263,-8.24335652578651,-1.4557176997576315,45627.37642585552
paper,5,0.00011,-9.115030192171858,-0.5485445351891521,45454.545454545456
crazy,5,0.00011,-9.115030192171858,-0.5485445351891521,45454.545454545456
place,25,0.00055,-7.505592279737757,-3.3308497275412208,45454.54545454545
claims,3,6.61e-05,-9.624341811106634,-0.3117096274093212,45385.77912254161
bottom,3,6.61e-05,-9.624341811106634,-0.3117096274093212,45385.77912254161
different,18,0.000398,-7.829058552679836,-2.2991270123837197,45226.13065326633
case,18,0.000398,-7.829058552679836,-2.2991270123837197,45226.13065326633
total,8,0.000178,-8.633727007672189,-0.9265986743489758,44943.8202247191
causes,2,4.47e-05,-10.015537056344751,-0.1996897409243789,44742.729306487694
expensive,2,4.47e-05,-10.015537056344751,-0.1996897409243789,44742.729306487694
leads,2,4.47e-05,-10.015537056344751,-0.1996897409243789,44742.729306487694
alcohol,2,4.47e-05,-10.015537056344751,-0.1996897409243789,44742.729306487694
lawyer,2,4.47e-05,-10.015537056344751,-0.1996897409243789,44742.729306487694
proof,2,4.47e-05,-10.015537056344751,-0.1996897409243789,44742.729306487694
systems,5,0.000112,-9.09701168666918,-0.5496310406335997,44642.857142857145
ask,10,0.000224,-8.403864506109235,-1.1899287515559593,44642.857142857145
trying,12,0.000269,-8.220799178362435,-1.4597120960678147,44609.665427509295
square,3,6.76e-05,-9.601902574915355,-0.31243807949451585,44378.698224852065
yes,14,0.000316,-8.059768344377362,-1.7370226291636097,44303.79746835443
after,53,0.0012,-6.725433722188183,-7.880532645076153,44166.66666666667
outside,8,0.000182,-8.611503870887478,-0.9289898860807853,43956.043956043955
game,22,0.000501,-7.598904456879409,-2.895154179769039,43912.17564870259
reports,4,9.12e-05,-9.302455660883988,-0.4299939871597185,43859.64912280702
goals,4,9.12e-05,-9.302455660883988,-0.4299939871597185,43859.64912280702
direct,4,9.12e-05,-9.302455660883988,-0.4299939871597185,43859.64912280702
possibility,2,4.57e-05,-9.993412260064115,-0.20013184165256967,43763.6761487965
argument,2,4.57e-05,-9.993412260064115,-0.20013184165256967,43763.6761487965
built,5,0.000115,-9.070578429601024,-0.5512327619243053,43478.260869565216
number,19,0.000437,-7.735577362868684,-2.4561838255540356,43478.260869565216
wrote,5,0.000115,-9.070578429601024,-0.5512327619243053,43478.260869565216
christmas,3,6.92e-05,-9.57850969534065,-0.31320112370500747,43352.601156069366
division,3,6.92e-05,-9.57850969534065,-0.31320112370500747,43352.601156069366
prices,3,6.92e-05,-9.57850969534065,-0.31320112370500747,43352.601156069366
believe,13,0.000302,-8.105083540589405,-1.6039316479463004,43046.357615894034
few,16,0.000372,-7.8966167036911274,-2.026184200193115,43010.75268817205
that,451,0.0105,-4.55638002181866,-98.98208618252725,42952.38095238095
watching,4,9.33e-05,-9.279690450110976,-0.43104886111283636,42872.454448017146
defined,2,4.68e-05,-9.969627355040673,-0.20060930351512027,42735.042735042734
environmental,2,4.68e-05,-9.969627355040673,-0.20060930351512027,42735.042735042734
chair,2,4.68e-05,-9.969627355040673,-0.20060930351512027,42735.042735042734
weak,2,4.68e-05,-9.969627355040673,-0.20060930351512027,42735.042735042734
chain,2,4.68e-05,-9.969627355040673,-0.20060930351512027,42735.042735042734
inside,6,0.000141,-8.866750667586105,-0.6766853185501208,42553.1914893617
holding,3,7.08e-05,-9.5556515572646,-0.3139503342102587,42372.8813559322
supply,3,7.08e-05,-9.5556515572646,-0.3139503342102587,42372.8813559322
biggest,3,7.08e-05,-9.5556515572646,-0.3139503342102587,42372.8813559322
result,7,0.000166,-8.703522769607732,-0.8042720384949933,42168.674698795185
account,7,0.000166,-8.703522769607732,-0.8042720384949933,42168.674698795185
started,9,0.000214,-8.449534542942423,-1.065147429631773,42056.07476635514
fire,8,0.000191,-8.563237129917644,-0.9342261435281473,41884.8167539267
card,4,9.55e-05,-9.25638431047759,-0.43213417527103704,41884.8167539267
specifically,2,4.79e-05,-9.946395053547404,-0.2010778768823078,41753.65344467641
email,2,4.79e-05,-9.946395053547404,-0.2010778768823078,41753.65344467641
letters,2,4.79e-05,-9.946395053547404,-0.2010778768823078,41753.65344467641
legs,2,4.79e-05,-9.946395053547404,-0.2010778768823078,41753.65344467641
bigger,2,4.79e-05,-9.946395053547404,-0.2010778768823078,41753.65344467641
created,5,0.00012,-9.028018815182229,-0.5538313668101362,41666.666666666664
love,25,0.000603,-7.413593361237089,-3.37218387654166,41459.36981757877
weekend,3,7.24e-05,-9.533304258572603,-0.31468627441553854,41436.46408839779
self,7,0.00017,-8.679712120914012,-0.8064783603978412,41176.470588235294
type,8,0.000195,-8.542510999400527,-0.9364927947486872,41025.64102564102
even,39,0.000955,-6.953799217483544,-5.608444934956492,40837.69633507853
grew,2,4.9e-05,-9.923690259853647,-0.2015379307122284,40816.32653061225
listed,2,4.9e-05,-9.923690259853647,-0.2015379307122284,40816.32653061225
banks,2,4.9e-05,-9.923690259853647,-0.2015379307122284,40816.32653061225
apple,2,4.9e-05,-9.923690259853647,-0.2015379307122284,40816.32653061225
shooting,2,4.9e-05,-9.923690259853647,-0.2015379307122284,40816.32653061225
relatively,2,4.9e-05,-9.923690259853647,-0.2015379307122284,40816.32653061225
signs,2,4.9e-05,-9.923690259853647,-0.2015379307122284,40816.32653061225
drive,5,0.000123,-9.003326202591856,-0.5553503102620687,40650.40650406504
kill,5,0.000123,-9.003326202591856,-0.5553503102620687,40650.40650406504
surface,3,7.41e-05,-9.510095025662233,-0.31545426117244246,40485.82995951417
otherwise,3,7.41e-05,-9.510095025662233,-0.31545426117244246,40485.82995951417
where,41,0.00102,-6.887952651685957,-5.952421869503484,40196.078431372545
generally,4,0.0001,-9.210340371976182,-0.43429448190325187,40000.0
amazing,4,0.0001,-9.210340371976182,-0.43429448190325187,40000.0
mind,11,0.000275,-8.198739460297702,-1.3416696619361268,40000.0
them,62,0.00155,-6.469500348050982,-9.583429424913515,40000.0
willing,2,5.01e-05,-9.901489549873455,-0.2019898107174754,39920.159680638724
busy,2,5.01e-05,-9.901489549873455,-0.2019898107174754,39920.159680638724
heads,2,5.01e-05,-9.901489549873455,-0.2019898107174754,39920.159680638724
audience,2,5.01e-05,-9.901489549873455,-0.2019898107174754,39920.159680638724
one,120,0.00302,-5.802498447595359,-20.680746592828434,39735.09933774835
figure,5,0.000126,-8.979228651012797,-0.5568407036205759,39682.53968253968
house,19,0.000479,-7.643809960553359,-2.4856714253822885,39665.97077244259
government,19,0.000479,-7.643809960553359,-2.4856714253822885,39665.97077244259
cancer,3,7.59e-05,-9.48609387356269,-0.3162524048344981,39525.691699604744
carried,3,7.59e-05,-9.48609387356269,-0.3162524048344981,39525.691699604744
system,15,0.00038,-7.875339305243843,-1.9046798390022583,39473.68421052631
when,90,0.00229,-6.079203461415989,-14.804571120414005,39301.31004366812
limited,4,0.000102,-9.190537744680004,-0.4352302456203309,39215.686274509804
eight,4,0.000102,-9.190537744680004,-0.4352302456203309,39215.686274509804
numbers,4,0.000102,-9.190537744680004,-0.4352302456203309,39215.686274509804
says,11,0.000282,-8.17360348702616,-1.3457956478388189,39007.09219858156
alternative,2,5.13e-05,-9.877819805787551,-0.20247382917718063,38986.35477582846
flat,2,5.13e-05,-9.877819805787551,-0.20247382917718063,38986.35477582846
tests,2,5.13e-05,-9.877819805787551,-0.20247382917718063,38986.35477582846
games,10,0.000257,-8.266434473069054,-1.2097113976501805,38910.505836575874
part,24,0.000617,-7.3906415340588865,-3.2473500290061255,38897.89303079416
stop,12,0.000309,-8.082169281066529,-1.484749896059647,38834.951456310686
see,50,0.00129,-6.653113060608557,-7.515278869381866,38759.689922480626
haven't,5,0.000129,-8.955698153602603,-0.5583037652947976,38759.689922480626
received,6,0.000155,-8.772085441045027,-0.6839878658643359,38709.67741935484
value,6,0.000155,-8.772085441045027,-0.6839878658643359,38709.67741935484
features,3,7.76e-05,-9.463943130775101,-0.316992606416296,38659.79381443299
everybody,3,7.76e-05,-9.463943130775101,-0.316992606416296,38659.79381443299
through,30,0.000776,-7.1613580377810555,-4.18914957773784,38659.79381443299
royal,3,7.76e-05,-9.463943130775101,-0.316992606416296,38659.79381443299
no,88,0.00229,-6.079203461415989,-14.475580651071471,38427.947598253275
woman,8,0.000209,-8.473176305999463,-0.9441559706878248,38277.511961722485
conversation,2,5.25e-05,-9.854697388366697,-0.20294890052747497,38095.23809523809
sides,2,5.25e-05,-9.854697388366697,-0.20294890052747497,38095.23809523809
equal,2,5.25e-05,-9.854697388366697,-0.20294890052747497,38095.23809523809
cross,4,0.000105,-9.161550207806751,-0.43660733274064417,38095.23809523809
increasing,2,5.25e-05,-9.854697388366697,-0.20294890052747497,38095.23809523809
gift,2,5.25e-05,-9.854697388366697,-0.20294890052747497,38095.23809523809
feelings,2,5.25e-05,-9.854697388366697,-0.20294890052747497,38095.23809523809
mad,2,5.25e-05,-9.854697388366697,-0.20294890052747497,38095.23809523809
breaking,2,5.25e-05,-9.854697388366697,-0.20294890052747497,38095.23809523809
economic,6,0.000158,-8.752915524937308,-0.6854858798654948,37974.6835443038
france,5,0.000132,-8.932708635377903,-0.559740634570521,37878.78787878787
quite,7,0.000186,-8.589763884251074,-0.8149234477602079,37634.408602150535
four,13,0.000347,-7.966185778017415,-1.6318976687530096,37463.97694524496
water,13,0.000347,-7.966185778017415,-1.6318976687530096,37463.97694524496
western,4,0.000107,-9.142681723502369,-0.4375083942512749,37383.17757009346
missing,4,0.000107,-9.142681723502369,-0.4375083942512749,37383.17757009346
operating,2,5.37e-05,-9.832097556449455,-0.20341539417375712,37243.947858473
hundred,2,5.37e-05,-9.832097556449455,-0.20341539417375712,37243.947858473
accepted,2,5.37e-05,-9.832097556449455,-0.20341539417375712,37243.947858473
an,132,0.00355,-5.640807675494813,-23.400904195589497,37183.09859154929
be,233,0.00631,-5.065619602429015,-45.99634759157087,36925.51505546751
explain,3,8.13e-05,-9.417364541410508,-0.3185604620919419,36900.36900369004
growing,3,8.13e-05,-9.417364541410508,-0.3185604620919419,36900.36900369004
annual,3,8.13e-05,-9.417364541410508,-0.3185604620919419,36900.36900369004
finished,3,8.13e-05,-9.417364541410508,-0.3185604620919419,36900.36900369004
building,7,0.000191,-8.563237129917644,-0.8174478755871288,36649.214659685866
my,133,0.00363,-5.618522630705377,-23.671703175698077,36639.118457300276
women,13,0.000355,-7.943392768488859,-1.6365802848841258,36619.718309859156
three,23,0.000631,-7.368204695423061,-3.121520227890385,36450.07923930269
other,55,0.00151,-6.495645628155304,-8.467210674425203,36423.841059602644
discovered,2,5.5e-05,-9.808177372731803,-0.20391148365243664,36363.63636363636
smart,2,5.5e-05,-9.808177372731803,-0.20391148365243664,36363.63636363636
measures,2,5.5e-05,-9.808177372731803,-0.20391148365243664,36363.63636363636
only,50,0.00138,-6.5856717798130235,-7.592239891648467,36231.884057971016
itself,5,0.000138,-8.88825687280707,-0.5625399976115801,36231.884057971016
than,50,0.00138,-6.5856717798130235,-7.592239891648467,36231.884057971016
eyes,6,0.000166,-8.703522769607732,-0.6893760329957085,36144.57831325301
baby,6,0.000166,-8.703522769607732,-0.6893760329957085,36144.57831325301
wasn't,6,0.000166,-8.703522769607732,-0.6893760329957085,36144.57831325301
passed,3,8.32e-05,-9.394263210137112,-0.31934383068624006,36057.692307692305
directly,3,8.32e-05,-9.394263210137112,-0.31934383068624006,36057.692307692305
dad,3,8.32e-05,-9.394263210137112,-0.31934383068624006,36057.692307692305
air,9,0.000251,-8.29005761883249,-1.0856378102312265,35856.57370517929
growth,4,0.000112,-9.09701168666918,-0.4397048325068798,35714.28571428572
contact,4,0.000112,-9.09701168666918,-0.4397048325068798,35714.28571428572
bed,4,0.000112,-9.09701168666918,-0.4397048325068798,35714.28571428572
bodies,2,5.62e-05,-9.78659380106463,-0.20436119457440147,35587.18861209964
agent,2,5.62e-05,-9.78659380106463,-0.20436119457440147,35587.18861209964
balance,2,5.62e-05,-9.78659380106463,-0.20436119457440147,35587.18861209964
citizens,2,5.62e-05,-9.78659380106463,-0.20436119457440147,35587.18861209964
sites,2,5.62e-05,-9.78659380106463,-0.20436119457440147,35587.18861209964
once,12,0.000339,-7.989510450583824,-1.5019693727446235,35398.23008849558
strong,6,0.00017,-8.679712120914012,-0.6912671660552924,35294.11764705882
problems,6,0.00017,-8.679712120914012,-0.6912671660552924,35294.11764705882
competition,3,8.51e-05,-9.371683522384945,-0.32011324249632234,35252.64394829612
days,14,0.000398,-7.829058552679836,-1.788209898520671,35175.87939698492
0.1,15,0.000427,-7.75872654473565,-1.9333069561753797,35128.805620608895
down,26,0.000741,-7.207509932668187,-3.6073484799728774,35087.71929824561
best,21,0.000603,-7.413593361237089,-2.8326344562949943,34825.87064676617
full,11,0.000316,-8.059768344377362,-1.3648034943428362,34810.126582278484
push,2,5.75e-05,-9.76372561016097,-0.20483984084094176,34782.608695652176
soldiers,2,5.75e-05,-9.76372561016097,-0.20483984084094176,34782.608695652176
thousands,2,5.75e-05,-9.76372561016097,-0.20483984084094176,34782.608695652176
does,20,0.000575,-7.461140517166924,-2.680555332523642,34782.608695652176
today,12,0.000347,-7.966185778017415,-1.5063670788489318,34582.1325648415
return,6,0.000174,-8.656455258749745,-0.693124358718927,34482.75862068965
meant,3,8.71e-05,-9.348453674105818,-0.3209086876377928,34443.16877152698
report,7,0.000204,-8.497390564120058,-0.8237823067186367,34313.72549019608
some,53,0.00155,-6.469500348050982,-8.19228644387768,34193.54838709677
god,16,0.000468,-7.667042262046627,-2.0868542852832777,34188.03418803419
wait,8,0.000234,-8.360189442606572,-0.9569161147508315,34188.03418803419
relations,2,5.89e-05,-9.739669467306733,-0.20534577756600716,33955.85738539898
changing,2,5.89e-05,-9.739669467306733,-0.20534577756600716,33955.85738539898
border,2,5.89e-05,-9.739669467306733,-0.20534577756600716,33955.85738539898
cat,2,5.89e-05,-9.739669467306733,-0.20534577756600716,33955.85738539898
area,10,0.000295,-8.128535201624453,-1.2302339538372846,33898.30508474576
kid,3,8.91e-05,-9.32575122348751,-0.3216899023045248,33670.03367003367
back,36,0.00107,-6.840096630508322,-5.263083541748833,33644.85981308411
wanted,7,0.000209,-8.473176305999463,-0.8261364743518467,33492.82296650718
property,4,0.00012,-9.028018815182229,-0.44306509344810896,33333.333333333336
legal,4,0.00012,-9.028018815182229,-0.44306509344810896,33333.333333333336
match,4,0.00012,-9.028018815182229,-0.44306509344810896,33333.333333333336
perhaps,4,0.00012,-9.028018815182229,-0.44306509344810896,33333.333333333336
man,23,0.000692,-7.275924602346604,-3.161110272168313,33236.99421965318
went,11,0.000331,-8.01339218258721,-1.3727020654127688,33232.62839879154
later,11,0.000331,-8.01339218258721,-1.3727020654127688,33232.62839879154
getting,11,0.000331,-8.01339218258721,-1.3727020654127688,33232.62839879154
stone,2,6.03e-05,-9.716178454231134,-0.20584224645740773,33167.49585406302
bet,2,6.03e-05,-9.716178454231134,-0.20584224645740773,33167.49585406302
shot,5,0.000151,-8.79823072114935,-0.568296076616962,33112.58278145695
people,56,0.0017,-6.3771270279199666,-8.781383804152568,32941.17647058824
the,1939,0.0589,-2.831914188324596,-684.6958880301179,32920.203735144314
0.5,14,0.000427,-7.75872654473565,-1.8044198257636876,32786.885245901634
out,75,0.00229,-6.079203461415989,-12.337142600345004,32751.09170305677
any,36,0.0011,-6.812445099177812,-5.284446256212004,32727.272727272724
high,18,0.00055,-7.505592279737757,-2.398211803829679,32727.272727272724
future,7,0.000214,-8.449534542942423,-0.8284480008247124,32710.280373831774
minutes,7,0.000214,-8.449534542942423,-0.8284480008247124,32710.280373831774
court,8,0.000245,-8.314252347419547,-0.962203174225632,32653.061224489797
almost,8,0.000245,-8.314252347419547,-0.962203174225632,32653.061224489797
o,4,0.000123,-9.003326202591856,-0.44428024820965495,32520.32520325203
increase,4,0.000123,-9.003326202591856,-0.44428024820965495,32520.32520325203
mine,4,0.000123,-9.003326202591856,-0.44428024820965495,32520.32520325203
could,39,0.0012,-6.725433722188183,-5.798882512414528,32500.000000000004
world,27,0.000832,-7.091678117143066,-3.8072793990369584,32451.923076923078
benefits,2,6.17e-05,-9.693226627052931,-0.20632964408550794,32414.91085899514
monday,2,6.17e-05,-9.693226627052931,-0.20632964408550794,32414.91085899514
length,2,6.17e-05,-9.693226627052931,-0.20632964408550794,32414.91085899514
benefit,2,6.17e-05,-9.693226627052931,-0.20632964408550794,32414.91085899514
will,91,0.00282,-5.871018394032115,-15.499866274052458,32269.50354609929
press,5,0.000155,-8.772085441045027,-0.56998988822028,32258.064516129034
wants,5,0.000155,-8.772085441045027,-0.56998988822028,32258.064516129034
wish,5,0.000155,-8.772085441045027,-0.56998988822028,32258.064516129034
still,26,0.000813,-7.1147794484164635,-3.6543648595863107,31980.319803198032
either,7,0.000219,-8.426438828147774,-0.8307186633358233,31963.4703196347
rather,7,0.000219,-8.426438828147774,-0.8307186633358233,31963.4703196347
playing,7,0.000219,-8.426438828147774,-0.8307186633358233,31963.4703196347
within,9,0.000282,-8.17360348702616,-1.1011055300499428,31914.893617021273
written,4,0.000126,-8.979228651012797,-0.4454725628964607,31746.031746031746
gain,2,6.31e-05,-9.670789788417107,-0.20680834179597607,31695.721077654514
birth,2,6.31e-05,-9.670789788417107,-0.20680834179597607,31695.721077654514
gets,5,0.000158,-8.752915524937308,-0.5712382332212457,31645.569620253165
test,5,0.000158,-8.752915524937308,-0.5712382332212457,31645.569620253165
with,223,0.00708,-4.950481371276509,-45.04612446253852,31497.175141242937
civil,3,9.55e-05,-9.25638431047759,-0.3241006314532778,31413.612565445026
main,6,0.000191,-8.563237129917644,-0.7006696076461104,31413.612565445026
female,3,9.55e-05,-9.25638431047759,-0.3241006314532778,31413.612565445026
draw,2,6.46e-05,-9.647296147175718,-0.20731197316727004,30959.752321981425
impossible,2,6.46e-05,-9.647296147175718,-0.20731197316727004,30959.752321981425
units,2,6.46e-05,-9.647296147175718,-0.20731197316727004,30959.752321981425
missed,2,6.46e-05,-9.647296147175718,-0.20731197316727004,30959.752321981425
realize,2,6.46e-05,-9.647296147175718,-0.20731197316727004,30959.752321981425
are,170,0.0055,-5.2030071867437115,-32.67341248982476,30909.09090909091
results,5,0.000162,-8.72791422273189,-0.572874557701023,30864.197530864196
six,6,0.000195,-8.542510999400527,-0.7023695960615154,30769.23076923077
from,131,0.00427,-5.456141451741604,-24.00964145791798,30679.156908665103
they're,7,0.000229,-8.381788554410035,-0.8351439498335933,30567.68558951965
us,31,0.00102,-6.887952651685957,-4.500611657429463,30392.156862745094
having,11,0.000363,-7.921107723699423,-1.388694660355235,30303.030303030304
range,4,0.000132,-8.932708635377903,-0.44779250765641676,30303.0303030303
difficult,4,0.000132,-8.932708635377903,-0.44779250765641676,30303.0303030303
digital,2,6.61e-05,-9.624341811106634,-0.20780641827288077,30257.186081694406
lake,2,6.61e-05,-9.624341811106634,-0.20780641827288077,30257.186081694406
60000,2,6.61e-05,-9.624341811106634,-0.20780641827288077,30257.186081694406
lie,2,6.61e-05,-9.624341811106634,-0.20780641827288077,30257.186081694406
putting,2,6.61e-05,-9.624341811106634,-0.20780641827288077,30257.186081694406
users,2,6.61e-05,-9.624341811106634,-0.20780641827288077,30257.186081694406
influence,2,6.61e-05,-9.624341811106634,-0.20780641827288077,30257.186081694406
finding,2,6.61e-05,-9.624341811106634,-0.20780641827288077,30257.186081694406
30000,2,6.61e-05,-9.624341811106634,-0.20780641827288077,30257.186081694406
