starttime	text	fname	is_action	dates	locations	names
1129.1	So everybody's agree with an uh three on it , it's 	TS3012d.D.words.xml	agree	[]	[]	[]
1385.95	Yeah , you can make 'em another one .	TS3012d.D.words.xml	make	[]	[]	[]
2109.82	I will write that one 	TS3012d.D.words.xml	write	[]	[]	[]
2178.12	Yeah , okay , I will ask you when uh I need the information .	TS3012d.D.words.xml	ask	[]	[]	[]
64.32	Check check check check .	TS3004c.D.words.xml	Check	[]	[]	[]
469.84	Uh so we can make uh five different fronts to start with or something .	TS3004c.D.words.xml	make	[]	[]	[]
502.85	We ma must have some kind of gadget .	TS3004c.D.words.xml	have	[]	[]	[ma]
566.35	So we can start a mass production , and then the cost will still will be .	TS3004c.D.words.xml	start	[]	[]	[]
1343.04	Okay yeah , you can you can change Yeah .	TS3004c.D.words.xml	change	[]	[]	[]
1883.48	Some some kind of bling bling uh mm can we have 	TS3004c.D.words.xml	have	[]	[]	[mm]
1906.38	And um uh uh buy the product .	TS3004c.D.words.xml	buy	[]	[]	[]
1913.19	Or you can choose one uh if you buy the project .	TS3004c.D.words.xml	choose	[]	[]	[]
1966.98	Maybe we can choose then .	TS3004c.D.words.xml	choose	[]	[]	[]
2225.62	It must have uh uh uh a very different 	TS3004c.D.words.xml	have	[]	[]	[]
2296.59	If you set the pen yeah , he will draw here .	TS3004c.D.words.xml	draw	[]	[]	[]
156.27	I mean we'll discuss it but 	ES2009a.A.words.xml	discuss	[]	[]	[]
274.15	And then um we'll work up from what is necessary to more like what would be good , you know like um I I think you guys probably got the same emails I did but the idea of um , yes a coffee pot needs to be able to hold coffee but it's also better if it's not like really cheap glass so that it if you touch it you hurt your hand , or something like that .	ES2009a.A.words.xml	work	[]	[]	[]
296.84	Um and so we'll work up from there and um then we'll meet on and talk about it and then finally we'll incorporate as kind of the last stage you know where you guys build or tell me tell us what's possible and then you tell us what we can um hope for and what way to go take the the the take the basics and make it nicer and then ov obviously uh the U.I.D. and the I.D. you know you you can keep on the you know sort of at the cutting edge of how to get about maximising what is possible 	ES2009a.A.words.xml	work	[]	[]	[U.I.D., I.D.]
326.3	um to try t of sync it all up .	ES2009a.A.words.xml	try	[]	[]	[]
346.13	um and just write down I'm just gonna write down one of the names of my um desert discs you know if you if you were trapped on a desert island and you could only bring five C.D.s along with you name one of them that you could , not all five , if you wanna write all five go for it but name one of them that you could um .	ES2009a.A.words.xml	write	[]	[]	[]
484.26	Alright so um whoever wants to get up next , you can write down some telly that you watch or whatever you want .	ES2009a.A.words.xml	write	[]	[]	[]
755.83	You can harness the awesome power a little bit introductions we talked about some of our C.D.s and things we like about the city you know , I think we'll 	ES2009a.A.words.xml	harness	[]	[]	[]
783.48	It would have to pretty much like do my laundry for me .	ES2009a.A.words.xml	have	[]	[]	[]
786.19	Um so what we can maybe work on that a later but we're gonna make a lot on it , the profit aims to make fifty million Euros on it .	ES2009a.A.words.xml	work	[]	[]	[Euros]
804.97	Um so something that could do N.T.S.C. as well as PAL as well as various other formats like if it's gonna control D.V.D.s but um you know I'll leave that to you guys but that's something that i i it is gonna be an international sold thing .	ES2009a.A.words.xml	leave	[]	[N.T.S.C.]	[]
825.92	Um s right so um just to close up , I'm not sure how much time I've used mm next time right Project Manager , sorted .	ES2009a.A.words.xml	close	[]	[]	[Project, Manager]
922.05	Well , have a think about it .	ES2009a.A.words.xml	have	[]	[]	[]
951.01	That's true , I guess we we probably have some time , maybe we should brainstorm a bit like what we wanna do , go back to um 	ES2009a.A.words.xml	brainstorm	[]	[]	[]
959.74	Let me bring up something about 	ES2009a.A.words.xml	Let	[]	[]	[]
986.39	All right we'll find them , we're on our own .	ES2009a.A.words.xml	find	[]	[]	[]
1136.87	Let's see .	ES2009a.A.words.xml	Let	[]	[]	[]
1272.94	We do have the minimum am amount I mean we were talking finances I dunno , selling a a forty Pound remote would h or a forty Dollar remote , twenty five Euro remote would be pretty you know it's pretty expensive so maybe we might wanna trade off some of the features for a lower price .	ES2009a.A.words.xml	have	[]	[]	[Pound, Dollar, Euro]
1288.82	Without without getting into that whole like you know go down to bargain store remote you know bargain store universal remote that's black and you know m massive , some kind of I dunno a balance there in somewhere .	ES2009a.A.words.xml	go	[]	[]	[]
1300.0	But um have a think about what we can do , have a think about what we want to do , how we're gonna sell it and um 	ES2009a.A.words.xml	have	[]	[]	[]
1343.23	Although , computer parts , all if you're gonna upgrade your computer , buy it in the States .	ES2009a.A.words.xml	buy	[]	[States]	[]
1352.57	They serve um right they sa tha s they will sell things overseas so you can buy stuff in America and have it shipped over for like twenty thirty Pounds about .	ES2009a.A.words.xml	sell	[]	[America]	[Pounds]
1362.15	Right so um let's go ahead and wrap that up here for now , I'm gonna put these initial ideas that we've got in the um project documents , so if you guys wa need a reminder about what we've talked about um the different you know kind of trade-offs that we've got and the other ideas , you can consult them at your leisure .	ES2009a.A.words.xml	need	[]	[]	[]
1387.87	Let's just uh head back to work on what we were talking about bef uh goi h h getting into .	ES2009a.A.words.xml	Let	[]	[]	[]
47.79	Tod uh for this meeting I will take the notes and do the minutes .	IS1005b.A.words.xml	take	[]	[]	[Tod]
58.75	Um we will start with the uh Manager Expert wi who will talk about uh user re requirements , whats user needs and what it desire for this devi device .	IS1005b.A.words.xml	start	[]	[]	[Manager, Expert, wi]
92.7	Should stay in the square here .	IS1005b.A.words.xml	stay	[]	[]	[]
119.92	Oh , you can put it here .	IS1005b.A.words.xml	put	[]	[]	[]
448.1	maybe now we can talk about a user interface and uh about the technical function of this device .	IS1005b.A.words.xml	talk	[]	[]	[]
547.99	Click on yes .	IS1005b.A.words.xml	Click	[]	[]	[]
902.92	So , maybe you can talk about the function , and 	IS1005b.A.words.xml	talk	[]	[]	[]
935.22	Open .	IS1005b.A.words.xml	Open	[]	[]	[]
947.06	It should work , so you can .	IS1005b.A.words.xml	work	[]	[]	[]
1401.93	So um uh we should we should keep uh The the product should be recognisable .	IS1005b.A.words.xml	keep	[]	[]	[]
1444.12	So now we we should take the decision what we are going to what function we will have on this uh on this remote control .	IS1005b.A.words.xml	take	[]	[]	[]
1553.49	Maybe maybe we could think of something more betweens , like 	IS1005b.A.words.xml	think	[]	[]	[]
1577.7	Maybe we could have key buttons , like uh discovery channe like documentary channel , and movies channel and 	IS1005b.A.words.xml	have	[]	[]	[]
1587.37	And inside this this thing you can move , maybe switch .	IS1005b.A.words.xml	switch	[]	[]	[]
1731.25	Maybe with the L.C.D. we can do something with less buttons , but 	IS1005b.A.words.xml	do	[]	[]	[]
1786.25	We should hide them somewhere .	IS1005b.A.words.xml	hide	[]	[]	[]
1820.77	It should fit in those settings functions .	IS1005b.A.words.xml	fit	[]	[]	[]
2027.86	W In my opinion we should have only useful thing and Because apparently they want The simpler it's is better .	IS1005b.A.words.xml	have	[]	[]	[]
2097.9	So maybe we think we can think more about that , and discuss that maybe last time next time .	IS1005b.A.words.xml	discuss	[]	[]	[]
2106.79	Somebody booked the meeting room just for at one P.M. , and so we should leave .	IS1005b.A.words.xml	leave	[]	[P.M.]	[]
2132.77	And uh I will do the minutes .	IS1005b.A.words.xml	do	[]	[]	[]
2142.23	And uh you will receive as usual your specific instruction and so on .	IS1005b.A.words.xml	receive	[]	[]	[]
382.46	So it will have five point five average .	IS1001d.C.words.xml	have	[]	[]	[]
493.89	Yeah , we can we can put a seven here .	IS1001d.C.words.xml	put	[]	[]	[]
520.14	So you'll make the material transparent so that it uh lights up completely , or 	IS1001d.C.words.xml	make	[]	[]	[]
427.01	Form 	ES2013d.C.words.xml	Form	[]	[]	[]
437.52	Uh material , I think Kate's gonna tackle that quite a bit , but I think we have two different options , because we did make a another one , which wa uh is in the shape of banana , it's just if you can imagine this as yellow with black buttons , like just like this but in the shape of a banana , which is also nice and easy to hold and feels good and has a similar sort of scroll push button technology , just a slightly different design .	ES2013d.C.words.xml	make	[]	[]	[Kate]
516.64	Can I scroll down on there and see what else 	ES2013d.C.words.xml	scroll	[]	[]	[]
623.46	it kinda makes you think sort of organic , touchy-feely , kiddie , it's more like yeah , you'd expect it to be like a child's sorta toy remote control instead of a real one , which I quite like that sort of image .	ES2013d.C.words.xml	expect	[]	[]	[kiddie, toy]
645.19	Hold them , you see , you know .	ES2013d.C.words.xml	Hold	[]	[]	[]
738.39	I mean the thing is we do need to develop our technology of I mean actually how to program the menus and what sort of , you know , text box is gonna appear at the bottom of the screen , but we do definitely think that it's a viable option .	ES2013d.C.words.xml	think	[]	[]	[]
971.6	I'd call these quite uh minimalist , 	ES2013d.C.words.xml	call	[]	[]	[]
1023.2	Well d we'll just call it fancy then .	ES2013d.C.words.xml	call	[]	[]	[]
1492.12	What does double curved mean , I don't understand .	ES2013d.C.words.xml	mean	[]	[]	[]
1711.49	Yeah well , 'cause I mean it's so hard to describe what you mean just with words and pointing at photographs and saying , well we quite want this , but imagine it rounder .	ES2013d.C.words.xml	imagine	[]	[]	[]
1841.51	to keep a simple old technology , which if it works perfectly well I see no point in improving on if it works , so .	ES2013d.C.words.xml	keep	[]	[]	[]
1852.66	So we do count as I think excellent or one .	ES2013d.C.words.xml	count	[]	[]	[]
1870.12	Bring on the ice sculptures .	ES2013d.C.words.xml	Bring	[]	[]	[]
325.31	So they do need to be in the 	TS3006b.C.words.xml	need	[]	[]	[]
511.96	Do we have uh yeah .	TS3006b.C.words.xml	have	[]	[]	[]
615.04	And we do have to integrate the screen and the the speech alright .	TS3006b.C.words.xml	have	[]	[]	[]
720.79	Ah look .	TS3006b.C.words.xml	look	[]	[]	[]
774.27	Let me check .	TS3006b.C.words.xml	Let	[]	[]	[]
855.05	And then make the the design , a the actual design , but I never came around to do that .	TS3006b.C.words.xml	make	[]	[]	[]
1013.68	Yeah so what we might wanna do is uh yeah cust I have customised the screen functions , if you know what I mean .	TS3006b.C.words.xml	wanna	[]	[]	[]
1035.79	And yeah that you can choose what the design displays , or wha whatever .	TS3006b.C.words.xml	choose	[]	[]	[]
1343.78	Because yeah if you use the functions your hand will block the display .	TS3006b.C.words.xml	block	[]	[]	[]
1545.68	Under the a yeah advanced option menu you can put those things .	TS3006b.C.words.xml	put	[]	[]	[]
1582.7	But so we have we have T.V. options , which is all this .	TS3006b.C.words.xml	have	[]	[]	[T.V.]
1693.43	Help .	TS3006b.C.words.xml	Help	[]	[]	[]
1775.03	to use 	TS3006b.C.words.xml	use	[]	[]	[]
2160.52	Yeah keep it optional 'cause maybe you can you know go left to right and up and down in a in one menu .	TS3006b.C.words.xml	keep	[]	[]	[]
2181.59	sorry , uh is uh if you're pressing up and down , you can easily press the okay once you , when you're not already at your choice .	TS3006b.C.words.xml	press	[]	[]	[]
2266.83	Bring it on .	TS3006b.C.words.xml	Bring	[]	[]	[]
2333.39	I'll try to .	TS3006b.C.words.xml	try	[]	[]	[]
67.78	Then we shall start with a presentation from Raj .	ES2005c.C.words.xml	start	[]	[]	[Raj]
405.63	Excuse me .	ES2005c.C.words.xml	Excuse	[]	[]	[]
494.1	Uh no just escape 	ES2005c.C.words.xml	escape	[]	[]	[]
791.44	Um but , I mean , like even mobile phones or whatever have now have colour L.C.D. screens , w I ju I mean I wouldn't know about the costs of them .	ES2005c.C.words.xml	have	[]	[]	[L.C.D.]
856.59	Well I mean we could make a Yeah .	ES2005c.C.words.xml	make	[]	[]	[]
1108.31	And that would k also give it kinda durability and 	ES2005c.C.words.xml	give	[]	[]	[]
1278.61	does it does seem a bit uh again childish maybe .	ES2005c.C.words.xml	seem	[]	[]	[]
1333.01	Let's that'll make us fifty million Euros .	ES2005c.C.words.xml	Let	[]	[]	[Euros]
1350.04	Yeah , we can relate it by advertising or 	ES2005c.C.words.xml	relate	[]	[]	[]
1381.35	Um I l I su I mean for the specific functions , you know , up and down , uh play , stop .	ES2005c.C.words.xml	play	[]	[]	[]
1450.42	I would put it sort of sub-centrally , so it's Yeah .	ES2005c.C.words.xml	put	[]	[]	[]
1548.17	Make them make them think of fruit , yeah .	ES2005c.C.words.xml	Make	[]	[]	[]
1552.6	I mean uh some uh I l like think of a fruit that could sit sort of independently on its own like uh , I dunno , an apple .	ES2005c.C.words.xml	think	[]	[]	[]
1659.06	You can standardise those , I mean .	ES2005c.C.words.xml	standardise	[]	[]	[]
1714.85	And you've got the facia , and you can just talk at the 	ES2005c.C.words.xml	talk	[]	[]	[]
1788.17	So again I mean like we could have , uh I mean , we could quite easily have the the main body be a different 	ES2005c.C.words.xml	have	[]	[]	[]
1867.42	It does leave them with an obligation to Especially if they want to use it uh uh sp uh specifically as um voice activated .	ES2005c.C.words.xml	leave	[]	[]	[]
2077.49	Yeah , can you save that uh send that last one again , please , Raj , as I still can't find it on the 	ES2005c.C.words.xml	save	[]	[]	[Raj]
2216.88	See .	ES2005c.C.words.xml	See	[]	[]	[]
2261.68	Um uh we'll probably get questionnaire in a minute , it's a 	ES2005c.C.words.xml	get	[]	[]	[]
884.32	And so we would take uh uh one of the two people rooms and split it .	IB4003.C.words.xml	take	[]	[]	[]
887.82	And you would see that you would have the same size office , but that would give the privacy .	IB4003.C.words.xml	give	[]	[]	[]
1146.5	Well , yeah , we'll skip that for now .	IB4003.C.words.xml	skip	[]	[]	[]
1258.82	No , because they can share their ideas across the project , yeah , I would say .	IB4003.C.words.xml	share	[]	[]	[]
1360.26	You can smoke outside .	IB4003.C.words.xml	smoke	[]	[]	[]
1361.54	So you can go outside onto the balcony to smoke .	IB4003.C.words.xml	go	[]	[]	[]
1422.47	No , we we do have one constraint that's difficult , which is uh Gisella , because when she's there she's very noisy .	IB4003.C.words.xml	have	[]	[]	[Gisella]
1638.32	So we we invite invite and then we say , okay you can sit with Gisella .	IB4003.C.words.xml	sit	[]	[]	[Gisella]
1854.52	Okay , I'll ask um uh Maggie and Pierrette uh if they have uh any preferences .	IB4003.C.words.xml	ask	[]	[]	[Maggie, Pierrette]
1926.65	Wait .	IB4003.C.words.xml	Wait	[]	[]	[]
1931.7	Wait , wait .	IB4003.C.words.xml	Wait	[]	[]	[]
1956.76	At nine thirty , but we could do we could have this meeting then in the afternoon .	IB4003.C.words.xml	do	[nine thirty]	[]	[]
84.83	You may have to do the function F. eight thing .	ES2015a.D.words.xml	have	[]	[]	[F.]
470.91	We have moose too .	ES2015a.D.words.xml	moose	[]	[]	[]
298.9	You can manage all this , yeah .	IS1003a.D.words.xml	manage	[]	[]	[]
405.29	Yeah , I'm just go I'm trying to give you some trends about what should be done and what the users would like to have and then thi this would I guess converged to the User Interface Designer wi and then Industrial Designer .	IS1003a.D.words.xml	guess	[]	[]	[User, Interface, Designer, wi, Industrial, Designer]
484.61	Yeah , maybe should go and draw an animal .	IS1003a.D.words.xml	go	[]	[]	[]
567.36	Just go , you you the closest to the whiteboard .	IS1003a.D.words.xml	go	[]	[]	[]
279.97	Get yourself in position .	ES2007c.A.words.xml	Get	[]	[]	[]
453.98	when a T.V. programme's got one watching the match and your team's just lost , you can fuzz it across the room and it'll bounce off the wall back at you .	ES2007c.A.words.xml	fuzz	[]	[]	[T.V.]
559.42	I'll have a Big Mac , please .	ES2007c.A.words.xml	have	[]	[]	[Big, Mac]
599.81	Let's have rubber push buttons , hey .	ES2007c.A.words.xml	Let	[]	[]	[]
720.96	Um we wanna go for an i i all so long as it works , 	ES2007c.A.words.xml	go	[]	[]	[]
741.62	S yeah , push buttons .	ES2007c.A.words.xml	push	[]	[]	[]
845.66	It's cheap , it's cheerful , it's worked , does work .	ES2007c.A.words.xml	work	[]	[]	[]
917.75	You see , you can still get it does you still get repetitive strain injury , whether you are pressing a button or pressing a flat bit of screen .	ES2007c.A.words.xml	get	[]	[]	[]
949.64	And you know , yeah , you can fuzz it across the room and throw it at throw it at your children yeah .	ES2007c.A.words.xml	fuzz	[]	[]	[]
1284.55	Let's move over to 	ES2007c.A.words.xml	Let	[]	[]	[]
1498.95	That would mean we'd have to make a television as well .	ES2007c.A.words.xml	mean	[]	[]	[]
1588.56	The fact that it's made out of this rubber , we can throw it about .	ES2007c.A.words.xml	throw	[]	[]	[]
1594.49	Th we should encourage people to throw their remote controls about , because it charges itself up by doing it .	ES2007c.A.words.xml	encourage	[]	[]	[]
1787.44	L keep it clean , keep it clean .	ES2007c.A.words.xml	keep	[]	[]	[]
1926.98	So , what are you saying , maybe we should market it in different colours for different so we could do like the pink range , the blue range , the green range , the 	ES2007c.A.words.xml	market	[]	[]	[]
2010.95	Um Gabriel , you're gonna be working on , you know come up with the the user interface design .	ES2007c.A.words.xml	come	[]	[]	[Gabriel]
2031.26	I think , yeah , it's gonna you know , come up ki you know , be ab for the next meeting be able to come in and show us some some i some physical ideas .	ES2007c.A.words.xml	come	[]	[]	[ki, ab]
2163.73	We'll look into this lock key 	ES2007c.A.words.xml	look	[]	[]	[]
2219.6	hold hold fire .	ES2007c.A.words.xml	hold	[]	[]	[]
2333.69	Um I've just had a sign flashing up saying , finish the meeting .	ES2007c.A.words.xml	finish	[]	[]	[]
2359.27	So maybe you should go back to your own offices .	ES2007c.A.words.xml	go	[]	[]	[]
35.67	So b maybe I'll go back to your questions .	IN1009.D.words.xml	go	[]	[]	[]
80.74	Um from the spectrum you can transform the the magnitude spectrum and um um build model of the person .	IN1009.D.words.xml	transform	[]	[]	[]
260.56	Uh p no .	IN1009.D.words.xml	p	[]	[]	[]
290.92	Uh you will need to build statistical models of um the person identity using these measures .	IN1009.D.words.xml	need	[]	[]	[]
381.6	Yeah , so that might be good for example for ten minutes , but then the person might move , or a different person might come .	IN1009.D.words.xml	move	[]	[]	[]
456.54	But that you can do with location , if it's only on the short term .	IN1009.D.words.xml	do	[]	[]	[]
475.28	Like um to give feedback .	IN1009.D.words.xml	give	[]	[]	[]
484.24	So there you might want to use a 	IN1009.D.words.xml	want	[]	[]	[]
488.28	We had a student here , he finished uh one or two years ago , but he left his software , and his software is precisely to do that to um cluster at uh another level , to cluster these small clusters of speech , uh group them by person automatically .	IN1009.D.words.xml	cluster	[two years ago]	[]	[]
527.55	So I would say from location at the lower level you can get small parts of speech , and then at the next level , possibly off-line , you can uh group them into um a speech segment .	IN1009.D.words.xml	group	[]	[]	[]
552.3	Um so if I manage to do some um uh practically usable software , I'll tell you .	IN1009.D.words.xml	tell	[]	[]	[]
581.73	So you said you want to do separation , um but ex exactly , yeah .	IN1009.D.words.xml	ex	[]	[]	[]
615.35	You might want .	IN1009.D.words.xml	want	[]	[]	[]
661.33	No no , you should separate them first , yeah , yeah .	IN1009.D.words.xml	separate	[]	[]	[]
670.1	So the type of things I presented can lead to separation .	IN1009.D.words.xml	lead	[]	[]	[]
688.46	Although it might be , if you want to um ex extract these features like pitch and uh rate of speech , or energy simply , from each person .	IN1009.D.words.xml	extract	[]	[]	[]
699.82	Um you might have to do some ba basic separation .	IN1009.D.words.xml	have	[]	[]	[ba]
732.8	You can email later .	IN1009.D.words.xml	email	[]	[]	[]
788.78	Yeah , you could detect one word , yeah .	IN1009.D.words.xml	detect	[]	[]	[]
855.46	It no , you can do that .	IN1009.D.words.xml	do	[]	[]	[]
882.01	So you can do that automatically , this kind of things .	IN1009.D.words.xml	do	[]	[]	[]
921.04	And the last one I would say is um the clustering um to um yeah , the clustering of the different locations over time , so that you can get small clusters of speech .	IN1009.D.words.xml	get	[]	[]	[]
1068.42	So I I'll send you links some of the papers are long , but you can just um briefly look , yeah .	IN1009.D.words.xml	send	[]	[]	[]
1080.26	Um we can go and see Olivier , unless you want to talk about something else .	IN1009.D.words.xml	go	[]	[]	[]
1094.37	Well , we can try .	IN1009.D.words.xml	try	[]	[]	[]
91.81	You can call me Petre , or Peter if you like .	IS1005a.B.words.xml	call	[]	[]	[Petre, Peter]
317.31	So probably I would try to try to draw the animal .	IS1005a.B.words.xml	try	[]	[]	[]
350.78	I would use the bird .	IS1005a.B.words.xml	use	[]	[]	[]
446.38	Oh just wait a little bit .	IS1005a.B.words.xml	wait	[]	[]	[]
546.0	Just try .	IS1005a.B.words.xml	try	[]	[]	[]
605.39	Have to remember it .	IS1005a.B.words.xml	Have	[]	[]	[]
797.35	Yeah , but I can reach In uh one second I can mute it down , or or make a high volume .	IS1005a.B.words.xml	reach	[]	[]	[]
833.36	Yeah but we can we can think of these things afterwards , but if you have some more notes on that .	IS1005a.B.words.xml	think	[]	[]	[]
971.33	Sign .	IS1005a.B.words.xml	Sign	[]	[]	[]
109.59	We'll just uh open a new one .	TS3008b.A.words.xml	open	[]	[]	[]
132.26	But I'll uh make sure that uh happens next time .	TS3008b.A.words.xml	make	[]	[]	[]
137.15	And I'll get this one uh in digital uh form too .	TS3008b.A.words.xml	get	[]	[]	[]
282.25	Well , we'll we'll have to skip that part then .	TS3008b.A.words.xml	have	[]	[]	[]
377.35	Well , we'll keep this in mind , and then discuss it later on .	TS3008b.A.words.xml	keep	[]	[]	[]
512.04	Well , then the Marketing expert can uh tell us something about the current market .	TS3008b.A.words.xml	tell	[]	[]	[]
851.97	So maybe we should leave all D.V.D. and V.C.R. related features off completely .	TS3008b.A.words.xml	leave	[]	[]	[V.C.R.]
867.64	New products should reach a new market with customers that are younger than forty .	TS3008b.A.words.xml	reach	[]	[]	[]
926.31	make a remote control that's primarily interesting for the younger group , but isn't that bad for an older person either .	TS3008b.A.words.xml	make	[]	[]	[]
933.58	Uh , our corporate image sh should stay recognisable in our products .	TS3008b.A.words.xml	stay	[]	[]	[]
945.86	Yeah , you will have to look that up .	TS3008b.A.words.xml	have	[]	[]	[]
975.95	That means we can uh well d yeah , discuss on the remote control functions .	TS3008b.A.words.xml	discuss	[]	[]	[]
980.45	Well , if I can uh make a start , I think it's becoming more clear what kind of remote control it's gonna be , and I already talked about the maybe you have a f familiar with the rem remote control that has the the can opener underneath it .	TS3008b.A.words.xml	make	[]	[]	[]
1027.41	M yeah , that's why um well a lot of um the use the requirements the the account manager sent me , I think they are are c are contradicting each other , because they want a simpler design , and no uh other uh s functions than just T.V. , but they s do aim at a younger Well , ma 	TS3008b.A.words.xml	aim	[]	[]	[T.V., ma]
1058.34	But I think uh you we can make some discuss uh distinctions in uh what kin in the , know , th th in functions you have 	TS3008b.A.words.xml	know	[]	[]	[]
1069.8	You can uh , know , you you can make very d you can put very detailed functions regarding the T.V. set on your remote control uh with the with uh the , you know , audio settings and uh v uh screen settings .	TS3008b.A.words.xml	know	[]	[]	[T.V.]
1087.34	But w maybe we should put some func uh , I know that the younger people will most likely have a D.V.D. player they want to , 	TS3008b.A.words.xml	put	[]	[]	[]
1114.56	Yeah , well we should uh put some functions for other maybe for other equipment on it .	TS3008b.A.words.xml	put	[]	[]	[]
1215.16	If you want to keep it simple , you can make a universal remote .	TS3008b.A.words.xml	make	[]	[]	[]
1219.22	It's just a s it it should be something that is like a gadget on your coffee table , and it's just for when you you you jump on the couch , you pick up the the the nice remote , the simple one , just to put on the television , nothing more .	TS3008b.A.words.xml	put	[]	[]	[]
1242.87	Yeah , we we'll make w this one trendy .	TS3008b.A.words.xml	make	[]	[]	[]
1246.52	Well , we we will come to that , but ju first on the on the functions .	TS3008b.A.words.xml	come	[]	[]	[ju]
1250.34	So we should put uh zap buttons on it .	TS3008b.A.words.xml	put	[]	[]	[zap]
1253.08	Um , also numbers , to uh to go to the specific channels .	TS3008b.A.words.xml	go	[]	[]	[]
1320.88	Or do you think it uh 	TS3008b.A.words.xml	think	[]	[]	[]
1347.9	Well yeah uh , lots of new televisions can store pages , you know , and then you can just skip manually through them using I think we should just put one teletext button on it .	TS3008b.A.words.xml	store	[]	[]	[]
1415.35	Yeah , and it the buttons should make it um possible to to zap through your channels in a rapid at a rapid pace .	TS3008b.A.words.xml	make	[]	[]	[]
1493.75	Do you suggest design or the shape or some gadget f f kind of feature or Well , it was something about how we lose them .	TS3008b.A.words.xml	suggest	[]	[]	[]
1526.45	Or maybe it w should have a big uh light that can flash or something on it , or maybe it should or an or the like the the can opener .	TS3008b.A.words.xml	have	[]	[]	[]
1582.49	So maybe uh that's i I think that's when uh when we decide on these type of functions , know , basic functions , uh it's very important to find something like this .	TS3008b.A.words.xml	know	[]	[]	[]
1593.5	And maybe we can all think about it .	TS3008b.A.words.xml	think	[]	[]	[]
1648.28	And shou and should ni look nice when you put it on a table .	TS3008b.A.words.xml	look	[]	[]	[shou]
1660.53	no no , put stuff inside it .	TS3008b.A.words.xml	put	[]	[]	[]
1667.49	Yeah yeah , but yeah , but you also can put it somewhere near the window in 	TS3008b.A.words.xml	put	[]	[]	[]
1696.9	Yeah , but but when you when it gets lost , how can you press the button to make it 	TS3008b.A.words.xml	press	[]	[]	[]
1739.52	Yeah , but we would d ma we'd do it in Taiwan and So , it's not gonna be that expen 	TS3008b.A.words.xml	do	[]	[Taiwan]	[ma]
1760.94	Well , I well it's really ch you can recharge it , so you ha never have the battery problem .	TS3008b.A.words.xml	recharge	[]	[]	[]
1765.26	And uh you can always find your remote control up 	TS3008b.A.words.xml	find	[]	[]	[]
1775.56	Well , maybe yeah , you could when that's when it's too costly , you could probably skip the recharger , but you will you do need uh also an uh , also you would need a battery in the the base unit as well , you know .	TS3008b.A.words.xml	skip	[]	[]	[]
1814.97	And make it , you know , we we um 	TS3008b.A.words.xml	make	[]	[]	[]
1822.46	We can save on the on the functions .	TS3008b.A.words.xml	save	[]	[]	[]
1824.19	We just put some simple button in , make it big and sturdy , nothing more , and just make s sure there's some noise that it can make , or probably some kind of cheap light thing around it or that it uh that it lights up , it's also nice .	TS3008b.A.words.xml	make	[]	[]	[]
1870.1	Oh , if it let's well , we will see what's possible concerning the the costs , and if it's possible we'll do that .	TS3008b.A.words.xml	do	[]	[]	[]
1913.39	Well , we will we will I think we'll work that out , zapping , numbers on it , bi 	TS3008b.A.words.xml	think	[]	[]	[]
1977.33	M maybe we should really do this .	TS3008b.A.words.xml	do	[]	[]	[]
2013.2	Oh okay , I'll make sure I'll I had some problems with uh the digitising the the first minutes , the the s the next minutes won't be a problem , but I'll try to make sure the first one will be in the folder too , but maybe it won't work , but you'll see .	TS3008b.A.words.xml	make	[]	[]	[]
2045.08	Then I did a s second one with a nicer layout , which I could uh , know , use for the other ones well , but uh I d think uh I forgot to do put done under the first one , and when you go write a second uh it's get it's not working when you try to write second uh paper or something .	TS3008b.A.words.xml	know	[]	[]	[]
2164.44	Put it in there uh wire on it .	TS3008b.A.words.xml	Put	[]	[]	[]
2220.57	When you you see it from the side , then it would look just like that .	TS3008b.A.words.xml	look	[]	[]	[]
2234.16	maybe put something on top of it or , you know , like that's looks funny .	TS3008b.A.words.xml	put	[]	[]	[]
2246.75	We'll have to think about it .	TS3008b.A.words.xml	have	[]	[]	[]
2251.22	We can save this one .	TS3008b.A.words.xml	save	[]	[]	[]
2271.64	Mm , we'll hear about it .	TS3008b.A.words.xml	hear	[]	[]	[Mm]
77.41	And then we will evaluate it , given the criteria that um that we gave 	ES2015d.A.words.xml	evaluate	[]	[]	[]
84.48	And um talk about our finances , whether we were under or over our budget .	ES2015d.A.words.xml	talk	[]	[]	[]
99.46	And um evaluate the product , as a group .	ES2015d.A.words.xml	evaluate	[]	[]	[]
106.12	So first we'll have the prototype presentation .	ES2015d.A.words.xml	have	[]	[]	[]
249.19	Yeah but I mean if you press , it'll go to that channel right away .	ES2015d.A.words.xml	go	[]	[]	[]
441.2	Think like vanilla and banana would .	ES2015d.A.words.xml	Think	[]	[]	[]
526.29	Oh wait a minute .	ES2015d.A.words.xml	wait	[]	[]	[]
891.03	Ah it'd fall over all the time though .	ES2015d.A.words.xml	fall	[]	[]	[]
900.13	Come on .	ES2015d.A.words.xml	Come	[]	[]	[]
994.29	I would give it a two still though .	ES2015d.A.words.xml	give	[]	[]	[]
1140.55	Yeah , so it's just like channel six , six , enter .	ES2015d.A.words.xml	enter	[]	[]	[]
1150.73	And then like twelve , enter .	ES2015d.A.words.xml	enter	[]	[]	[]
1181.25	Your thumb might get a little bit uh 	ES2015d.A.words.xml	get	[]	[]	[]
